Symbol,Date,Open,High,Low,Close,Volume
ANY,22-May-2020,1.96,2.48,1.96,2.3,756800
AOBC,22-May-2020,10.39,10.47,10.17,10.325,373000
AOSL,22-May-2020,10.54,10.57,10.29,10.42,62900
APDN,22-May-2020,11.14,11.4,10.92,11.04,227300
APEI,22-May-2020,33.03,33.27,31.65,31.98,66500
APEN,22-May-2020,2.09,2.24,2.08,2.24,1300
APEX,22-May-2020,0.51,0.5255,0.48,0.5,75600
APLS,22-May-2020,34.68,35.13,33.69,34.89,887800
APLT,22-May-2020,49.14,50.705,47.36,47.73,92600
APM,22-May-2020,3.2,3.2002,3.07,3.1599,8100
APOG,22-May-2020,19.95,20.14,19.45,20.02,227100
APOP,22-May-2020,2.95,3,2.83,2.91,260300
APOPW,22-May-2020,0.145,0.145,0.145,0.145,500
APPF,22-May-2020,136.93,140.48,135.57,139.61,130400
APPN,22-May-2020,61.6,64.69,60,62.04,1593800
APPS,22-May-2020,5.89,5.89,5.68,5.82,913100
APRE,22-May-2020,29.66,31.2773,28.13,29,114200
APTO,22-May-2020,7.84,7.91,7.5067,7.62,369900
APTX,22-May-2020,4.15,4.4,4.15,4.2,681700
APVO,22-May-2020,6.24,6.6175,6.17,6.5,54800
APWC,22-May-2020,0.9502,1,0.9502,1,700
APXT,22-May-2020,9.89,9.89,9.76,9.76,1100
APXTU,22-May-2020,10.27,10.39,10.27,10.39,1100
APXTW,22-May-2020,1,1,0.99,0.99,500
APYX,22-May-2020,4.8,4.88,4.46,4.58,80700
AQB,22-May-2020,2.56,2.8,2.56,2.7,152400
AQMS,22-May-2020,0.9411,0.97,0.9001,0.93,259200
AQST,22-May-2020,6.53,6.7,5.62,5.75,3825900
ARAV,22-May-2020,13,13.185,12.68,12.77,51200
ARAY,22-May-2020,2.06,2.24,2.01,2.18,532000
ARCB,22-May-2020,20.73,21.25,20.54,21.25,113400
ARCC,22-May-2020,14.49,14.79,14.4,14.72,2147500
ARCE,22-May-2020,50.85,51.87,49.95,50.63,105800
ARCT,22-May-2020,54.51,60.7,54.3896,58.27,503100
ARDS,22-May-2020,8.08,8.5,7.63,8.4,1600
ARDX,22-May-2020,7.76,7.91,7.62,7.86,277500
AREC,22-May-2020,0.9,0.96,0.9,0.96,35600
ARGX,22-May-2020,155.49,158.66,155.02,157.96,93800
ARKR,22-May-2020,11.39,12.0231,11.39,12.0231,2900
ARLP,22-May-2020,3.15,3.155,3.02,3.07,404800
ARNA,22-May-2020,57.43,59.43,55.8,58.91,829500
AROW,22-May-2020,27.58,27.58,26.82,27.39,18100
ARPO,22-May-2020,0.81,0.81,0.7206,0.78,528700
ARQT,22-May-2020,29.55,30,28.9,29.58,28200
ARTL,22-May-2020,1.22,1.3,1.18,1.3,51800
ARTLW,22-May-2020,0.2371,0.2371,0.1857,0.196,6900
ARTNA,22-May-2020,34.51,34.51,33.61,33.98,25600
ARTW,22-May-2020,2.05,2.07,1.95,2,14700
ARVN,22-May-2020,44.11,44.56,42.855,44.04,455300
ARWR,22-May-2020,35.65,35.85,34.8,35.69,587600
ARYA,22-May-2020,11.13,11.14,10.9198,10.99,96800
ARYAU,22-May-2020,12.01,12.2,12.01,12.19,99900
ARYAW,22-May-2020,2.9,2.9,2.405,2.48,45200
ASFI,22-May-2020,11.38,12.43,11.35,12.43,20600
ASLN,22-May-2020,1.74,1.77,1.67,1.73,77400
ASMB,22-May-2020,20.72,21.04,20.24,21.04,78900
ASML,22-May-2020,315.97,319.5,314.32,319.36,365400
ASNA,22-May-2020,1.3,1.35,1.17,1.24,1003600
ASND,22-May-2020,145.69,147.5,144.39,146.55,96900
ASPS,22-May-2020,11.52,12.75,11.4,12.42,254800
ASPU,22-May-2020,7.96,8.24,7.96,8.18,44800
ASRT,22-May-2020,0.84,0.8576,0.79,0.8174,955700
ASRV,22-May-2020,2.88,2.88,2.77,2.88,9700
ASTC,22-May-2020,2.81,2.85,2.72,2.79,58300
ASTE,22-May-2020,38.94,39.1,38.12,39.1,105500
ASUR,22-May-2020,6.58,6.63,6.44,6.61,70600
ASYS,22-May-2020,5.2,5.22,4.9,4.99,39800
ATAX,22-May-2020,4.82,4.84,4.25,4.36,645200
ATCX,22-May-2020,9.4432,10.25,9.4432,10.01,10600
ATCXW,22-May-2020,0.409,0.549,0.4001,0.54,64300
ATEC,22-May-2020,4.48,4.58,4.36,4.56,150000
ATEX,22-May-2020,56.79,56.79,55.125,55.55,119300
ATHE,22-May-2020,0.61,0.611,0.55,0.5988,1129500
ATHX,22-May-2020,3.12,3.155,3,3.06,2212200
ATIF,22-May-2020,1.75,1.93,1.75,1.88,46800
ATLC,22-May-2020,13.72,14,13.25,13.8,17800
ATLO,22-May-2020,19.69,19.69,19.01,19.24,4000
ATNI,22-May-2020,58.01,58.46,56.48,57.58,15100
ATNX,22-May-2020,11.04,11.15,10.72,11.12,301900
ATOM,22-May-2020,8.35,8.4699,7.785,8.17,473900
ATOS,22-May-2020,2.37,2.47,2.25,2.31,755800
ATRA,22-May-2020,15.13,19.36,14.2285,14.81,7766600
ATRC,22-May-2020,49.65,50.11,48.91,49.76,163100
ATRI,22-May-2020,659.69,659.69,650,651,3500
ATRO,22-May-2020,9.43,9.43,8.8,9,186700
ATRS,22-May-2020,2.84,2.93,2.75,2.91,925000
ATSG,22-May-2020,21.03,21.41,20.53,20.76,359300
ATVI,22-May-2020,73.01,73.16,72.2,73.08,5161300
ATXI,22-May-2020,10.57,10.78,10.43,10.73,32300
AUB,22-May-2020,21.3,21.46,20.89,21.23,185500
AUBN,22-May-2020,51.5,52.975,51.5,52.89,3200
AUDC,22-May-2020,35.27,36.83,35.1101,36.21,392100
AUPH,22-May-2020,16.59,16.64,15.9,16.24,1214100
AUTL,22-May-2020,11.41,11.56,11.135,11.55,76700
AUTO,22-May-2020,0.91,0.91,0.8405,0.85,133100
AVAV,22-May-2020,64.85,65.35,63.82,65.35,108600
AVCO,22-May-2020,1.83,1.83,1.7,1.78,97200
AVCT,22-May-2020,1.58,1.6199,1.55,1.58,52800
AVCTW,22-May-2020,0.05,0.05,0.03,0.0311,39600
AVDL,22-May-2020,8.6,8.68,8.18,8.64,424000
AVEO,22-May-2020,9.07,9.58,9.01,9.47,403200
AVGO,22-May-2020,273.74,277.25,270.505,276.65,1745200
AVGOP,22-May-2020,1009.05,1031.27,1008.576,1031.27,15800
AVGR,22-May-2020,0.3595,0.3595,0.325,0.341,1959700
AVID,22-May-2020,5.59,5.965,5.485,5.94,806900
AVNW,22-May-2020,14.99,15.12,14.25,14.49,75900
AVRO,22-May-2020,17.18,17.7,16.69,17.6,343300
AVT,22-May-2020,27.61,27.61,26.69,27.37,1097800
AVXL,22-May-2020,4.24,4.39,4.11,4.24,668500
AWRE,22-May-2020,3.29,3.42,3.24,3.42,22500
AXAS,22-May-2020,0.2056,0.21,0.198,0.2007,3079500
AXDX,22-May-2020,8.27,8.48,7.8824,8.43,311400
AXGN,22-May-2020,8.1,8.1,7.65,7.9,263800
AXGT,22-May-2020,3.38,3.45,3.3,3.38,83500
AXLA,22-May-2020,5.57,6.66,5.5696,6.2,1600800
AXNX,22-May-2020,38.59,39.08,37.51,38.84,322100
AXSM,22-May-2020,82.42,82.9663,79.65,80.9,454000
AXTI,22-May-2020,5.5,5.5003,5.21,5.3,227500
AY,22-May-2020,26.37,26.76,26.2,26.71,433900
AYLA,22-May-2020,15.17,15.53,15,15.26,84500
AYTU,22-May-2020,1.46,1.52,1.44,1.515,6790700
AZPN,22-May-2020,94.7,95,93.11,94.97,442900
AZRX,22-May-2020,0.92,0.9498,0.85,0.9,253000
BAND,22-May-2020,109.04,113.28,107.2665,111.77,244200
BANF,22-May-2020,35.88,36.3,35.2,35.67,68900
BANFP,22-May-2020,27.1,27.1,26.945,26.9657,2500
BANR,22-May-2020,34.33,34.38,33.17,33.53,130100
BANX,22-May-2020,17.03,17.03,16.55,17,4800
BASI,22-May-2020,4.99,5.25,4.7,5.12,87000
BATRA,22-May-2020,21.87,21.87,21.26,21.77,52600
BATRK,22-May-2020,21.13,21.25,20.64,21.23,184300
BBBY,22-May-2020,6.82,7.13,6.575,6.7,12453100
BBCP,22-May-2020,3,3.05,2.9004,3.03,69700
BBGI,22-May-2020,2.19,2.22,2.16,2.22,19300
BBH,22-May-2020,156.76,158.27,156.61,158.22,15200
BBI,22-May-2020,1.14,1.22,1.11,1.14,160000
BBIO,22-May-2020,34.86,35.29,34.33,35,222800
BBQ,22-May-2020,2.7,2.75,2.67,2.75,6800
BBSI,22-May-2020,44.67,46.19,44.13,45.67,40100
BCBP,22-May-2020,9.68,9.68,9.02,9.33,79800
BCDA,22-May-2020,4.51,4.51,4.1,4.2,3000
BCEL,22-May-2020,18.85,19.1,18.3,18.36,85900
BCLI,22-May-2020,6.12,6.53,6.0988,6.51,444300
BCML,22-May-2020,12.32,12.47,11.81,12.15,11500
BCOM,22-May-2020,1.5,1.6,1.47,1.52,29100
BCOR,22-May-2020,11.3,11.3,10.85,11.25,345300
BCOV,22-May-2020,8.06,8.6855,8,8.19,150500
BCOW,22-May-2020,8.48,8.6,8.48,8.57,33200
BCPC,22-May-2020,93.78,93.78,92.21,93.29,116100
BCRX,22-May-2020,5.3,5.47,5.2336,5.45,3632800
BCTF,22-May-2020,10.96,10.96,10.96,10.96,100
BCYC,22-May-2020,14.6,15.46,14.3,15.3999,41100
BDGE,22-May-2020,20.22,20.39,19.81,20.29,104100
BDSI,22-May-2020,4.64,4.95,4.565,4.935,748200
BDTX,22-May-2020,39.4,41.1299,38.24,40.96,49900
BEAM,22-May-2020,26.42,26.535,24.52,25.62,321200
BEAT,22-May-2020,45.11,45.48,44.45,45.43,124600
BECN,22-May-2020,22.64,22.83,21.96,22.75,311000
BELFA,22-May-2020,8.5,11.48,8.5,9.32,12000
BELFB,22-May-2020,9.07,9.475,8.79,9.33,25500
BFC,22-May-2020,58.44,58.7,57.3,58,7200
BFIN,22-May-2020,7.91,8.29,7.9,8.23,31400
BFIT,22-May-2020,18.68,18.76,18.68,18.726,300
BFRA,22-May-2020,7.09,7.09,6.9301,6.9301,200
BFST,22-May-2020,12.73,12.73,12.4,12.73,25100
BFYT,22-May-2020,22.9,23.59,20.63,21.65,427900
BGCP,22-May-2020,2.69,2.75,2.555,2.57,2641700
BGFV,22-May-2020,1.6,1.77,1.53,1.75,1105500
BGNE,22-May-2020,162.4,163.23,157.77,159.12,382700
BGRN,22-May-2020,53.98,53.98,53.84,53.9,4900
BHAT,22-May-2020,1.06,1.06,0.9306,0.9654,189100
BHF,22-May-2020,30.05,30.05,28.6,28.85,1138700
BHFAL,22-May-2020,25.4,25.89,25.4,25.77,17000
BHFAP,22-May-2020,24.92,25.05,24.84,24.98,39800
BHTG,22-May-2020,1.21,1.25,1.2,1.25,6100
BIB,22-May-2020,68.23,69.58,67.5,69.58,160400
BICK,22-May-2020,22.57,22.72,22.38,22.42,4400
BIDU,22-May-2020,106.26,107.81,102.74,103.32,8231800
BIIB,22-May-2020,304.11,305.03,300.8,304.53,690200
BILI,22-May-2020,32.4,33.39,31.55,33.04,5388200
BIMI,22-May-2020,2.53,2.55,2.47,2.52,164000
BIOC,22-May-2020,0.4847,0.528,0.471,0.505,47277200
BIOL,22-May-2020,0.42,0.64,0.4095,0.494,22593300
BIS,22-May-2020,8.8,8.9,8.64,8.65,217400
BJK,22-May-2020,32.7,32.77,32.31,32.55,18300
BJRI,22-May-2020,19.63,19.7399,18.739,19.55,273500
BKCC,22-May-2020,2.8,2.839,2.71,2.82,204900
BKEP,22-May-2020,1.34,1.45,1.32,1.35,46800
BKEPP,22-May-2020,5.47,5.49,5.38,5.39,10500
BKNG,22-May-2020,1591.74,1637.29,1584.65,1631.3,574700
BKSC,22-May-2020,16.7,16.7192,16.02,16.45,8400
BKYI,22-May-2020,0.7354,0.75,0.7157,0.73,474900
BL,22-May-2020,67.85,69.975,67.51,69.5,280500
BLBD,22-May-2020,13.03,13.38,12.75,13.33,210700
BLCM,22-May-2020,6.89,7.72,6.85,7.71,159800
BLCN,22-May-2020,25.65,25.65,25.35,25.46,10300
BLDP,22-May-2020,9.67,9.78,9.44,9.78,863600
BLDR,22-May-2020,18.54,19.21,18.28,19.18,840700
BLFS,22-May-2020,15.94,16.14,15.37,16.05,226600
BLIN,22-May-2020,1.7,1.95,1.67,1.84,3283400
BLKB,22-May-2020,56.98,57.21,55.73,56.65,326000
BLMN,22-May-2020,11.43,11.45,10.7666,10.83,2592900
BLNK,22-May-2020,1.67,1.68,1.64,1.67,126700
BLNKW,22-May-2020,0.5,0.53,0.5,0.5274,16500
BLPH,22-May-2020,13.9,15.07,13.33,14.87,382700
BLRX,22-May-2020,2.21,2.48,2.18,2.39,282100
BLU,22-May-2020,10.39,10.39,10.09,10.31,175500
BLUE,22-May-2020,66,68.14,65.7501,66.78,1426600
BMCH,22-May-2020,23.99,24.3,23.68,24.25,216500
BMRA,22-May-2020,6.8,6.8,6.5,6.63,256900
BMRC,22-May-2020,30.83,31.82,30.06,31.22,33300
BMRN,22-May-2020,94.55,98.27,93.67,97.51,1229100
BMTC,22-May-2020,26.25,26.545,24.8564,26.27,48000
BND,22-May-2020,87.68,87.682,87.61,87.65,3710500
BNDW,22-May-2020,80.96,80.96,80.85,80.93,13900
BNDX,22-May-2020,57.35,57.36,57.33,57.36,1100300
BNFT,22-May-2020,10.6,10.7,10.27,10.69,191700
BNGO,22-May-2020,0.432,0.47,0.41,0.47,15022800
BNGOW,22-May-2020,0.105,0.109,0.1,0.109,8200
BNSO,22-May-2020,2.6,2.6,2.37,2.54,7400
BNTC,22-May-2020,7.55,7.55,7.1973,7.29,12100
BNTX,22-May-2020,52.15,52.61,50.76,51.03,941500
BOCH,22-May-2020,7.61,7.61,7.35,7.55,23500
BOKF,22-May-2020,48.67,49.9307,47.28,47.43,155600
BOKFL,22-May-2020,25.069,25.069,24.89,25.03,12700
BOMN,22-May-2020,18.6,18.72,18.36,18.6,45700
BOOM,22-May-2020,27.06,27.88,26.26,26.89,75200
BOSC,22-May-2020,1.95,1.95,1.86,1.95,9800
BOTJ,22-May-2020,10.03,10.03,10.03,10.03,100
BOTZ,22-May-2020,22.25,22.63,22.205,22.62,684800
BOXL,22-May-2020,0.99,1.1,0.9,1.05,2399500
BPFH,22-May-2020,6.65,6.73,6.4995,6.66,257000
BPMC,22-May-2020,64.2,65.26,62.45,65.18,529600
BPOP,22-May-2020,37.83,38.39,36.735,37.19,703900
BPOPM,22-May-2020,24.67,25,24.67,24.78,2700
BPOPN,22-May-2020,25,25,24.9,25,4500
BPRN,22-May-2020,19.99,20.36,19.68,20.15,4700
BPTH,22-May-2020,5.81,5.8724,5.25,5.46,89600
BPY,22-May-2020,9.4,9.45,9.219,9.3,1698600
BPYPN,22-May-2020,18.1,18.1,17.36,17.56,44400
BPYPO,22-May-2020,19.62,19.795,19.4,19.5,25200
BPYPP,22-May-2020,19.49,19.52,19.17,19.4,25900
BPYU,22-May-2020,9.54,9.54,9.37,9.47,464600
BPYUP,22-May-2020,14.05,14.05,13.92,13.99,55800
BREW,22-May-2020,14.85,15,14.48,14.91,357300
BRID,22-May-2020,15.82,16.4,15.82,16.4,2100
BRKL,22-May-2020,9.14,9.17,8.98,9.06,212800
BRKR,22-May-2020,41.63,41.63,40.98,41.47,374600
BRKS,22-May-2020,40.56,41.31,39.95,40.98,269200
BROG,22-May-2020,11,11.13,10.9,10.91,28300
BROGW,22-May-2020,0.53,0.53,0.52,0.53,4800
BRP,22-May-2020,12.09,12.09,11.59,11.76,61900
BRPAR,22-May-2020,0.1499,0.26,0.1499,0.1851,65400
BRPAW,22-May-2020,0.06,0.15,0.0599,0.1,237000
BRQS,22-May-2020,1.64,1.65,1.46,1.53,456300
BRY,22-May-2020,4.4,4.46,4.125,4.29,462500
BSAE,22-May-2020,25.345,25.345,25.275,25.275,1800
BSBE,22-May-2020,25.54,25.55,25.485,25.485,1000
BSBK,22-May-2020,8.01,8.2,7.92,8,3700
BSCE,22-May-2020,25.43,25.44,25.3606,25.375,3300
BSCK,22-May-2020,21.31,21.3387,21.26,21.29,315500
BSCL,22-May-2020,21.37,21.43,21.35,21.41,294300
BSCM,22-May-2020,21.7,21.744,21.68,21.74,255200
BSCN,22-May-2020,21.56,21.6099,21.5301,21.55,163600
BSCO,22-May-2020,21.77,21.78,21.68,21.77,283600
BSCP,22-May-2020,21.81,21.83,21.7701,21.805,45900
BSCQ,22-May-2020,21.1,21.1,21.01,21.06,30800
BSCR,22-May-2020,21.3,21.3,21.2,21.2751,15900
BSCS,22-May-2020,22.17,22.29,22.17,22.265,4600
BSCT,22-May-2020,20.61,20.62,20.5546,20.62,3600
BSDE,22-May-2020,27.36,27.36,25,25.015,3000
BSET,22-May-2020,6.16,6.38,5.76,6.37,71500
BSGM,22-May-2020,11.01,11.23,10.65,10.91,419000
BSJK,22-May-2020,23.21,23.22,23.17,23.195,146500
BSJL,22-May-2020,22.51,22.62,22.5,22.6,258600
BSJM,22-May-2020,22.09,22.24,22.08,22.17,118600
BSJN,22-May-2020,23.41,23.49,23.39,23.41,59400
BSJO,22-May-2020,23.04,23.27,23.04,23.13,92500
BSJP,22-May-2020,22.28,22.41,22.26,22.39,23600
BSJQ,22-May-2020,23.3401,23.51,23.3401,23.51,8400
BSJR,22-May-2020,23.15,23.15,23.135,23.135,1300
BSML,22-May-2020,25.2362,25.24,25.2362,25.24,800
BSMM,22-May-2020,25.17,25.185,25.17,25.185,2000
BSMN,22-May-2020,25.33,25.35,25.17,25.26,10100
BSMO,22-May-2020,25.1682,25.185,25.13,25.185,11700
BSMP,22-May-2020,25.38,25.46,25.36,25.36,1300
BSMR,22-May-2020,24.63,24.63,24.595,24.595,600
BSMS,22-May-2020,25.07,25.09,25.07,25.09,400
BSQR,22-May-2020,1.39,1.53,1.31,1.5,58500
BSRR,22-May-2020,18.23,18.32,17.85,18.26,21600
BSTC,22-May-2020,57.33,58.08,57.04,57.94,14600
BSVN,22-May-2020,8.78,8.97,8.78,8.97,8500
BTAI,22-May-2020,50,50.5625,48.13,48.91,422800
BTEC,22-May-2020,43.045,43.4602,42.9855,43.4602,2600
BUG,22-May-2020,18.3,18.61,18.3,18.5177,5700
BUSE,22-May-2020,16.83,16.83,16.27,16.59,99800
BVXV,22-May-2020,25.42,25.5,21,21.65,172800
BWAY,22-May-2020,8.05,8.27,7.95,8.27,2800
BWB,22-May-2020,9.95,10.16,9.65,9.84,72300
BWEN,22-May-2020,2.12,2.2,2.03,2.08,174000
BWFG,22-May-2020,14.5,14.585,14.24,14.39,37100
BXRX,22-May-2020,4,4.09,3.85,4.03,454700
BYFC,22-May-2020,1.54,1.54,1.29,1.47,14700
BYND,22-May-2020,137.26,139.38,135.07,136.8,3318500
BYSI,22-May-2020,17.51,17.6,17.02,17.2,30900
BZUN,22-May-2020,28.42,28.59,25.74,26.06,3344800
CAAS,22-May-2020,2.22,2.22,2.05,2.2,29300
CABA,22-May-2020,7.48,7.51,7.2,7.38,47400
CAC,22-May-2020,31.16,32.21,30.2,31.03,52900
CACC,22-May-2020,340.88,340.88,331.86,334.84,170200
CACG,22-May-2020,33.94,34.136,33.8606,34.0898,4600
CAKE,22-May-2020,20.16,20.39,19.48,19.97,1524000
CALA,22-May-2020,6.15,6.28,6,6.27,716400
CALB,22-May-2020,15.25,15.44,14.95,15,15900
CALM,22-May-2020,43.86,44.4,42.825,43.77,215400
CAMP,22-May-2020,7.42,7.42,6.87,7.03,296600
CAMT,22-May-2020,12.89,12.94,12.6,12.9,73300
CAN,22-May-2020,3.96,3.96,3.75,3.82,339500
CAPR,22-May-2020,5.4,5.65,5.2,5.39,1205300
CAR,22-May-2020,17.06,17.25,15.52,16.72,7730600
CARA,22-May-2020,15.96,16.48,15.69,16.46,538800
CARE,22-May-2020,7.5,7.5,7.19,7.29,60100
CARG,22-May-2020,24.25,25,24.2,24.94,455500
CARV,22-May-2020,1.7,1.75,1.6501,1.6501,9500
CARZ,22-May-2020,28,28.1628,28,28.1628,2500
CASA,22-May-2020,4.21,4.27,4.1,4.14,169700
CASH,22-May-2020,17.18,17.19,16.58,16.9,146900
CASI,22-May-2020,2.64,2.77,2.46,2.69,285500
CASS,22-May-2020,38.17,38.42,37.17,38.14,38600
CASY,22-May-2020,150.26,153.18,149.43,151.45,160200
CATB,22-May-2020,6.24,6.2499,5.97,6.15,173000
CATC,22-May-2020,55.46,55.6,54,54.69,16400
CATH,22-May-2020,36.22,36.4403,36.17,36.4403,11100
CATM,22-May-2020,24.88,25.6,24.38,25.14,703300
CATS,22-May-2020,19.58,20.59,19,20.05,367100
CATY,22-May-2020,25.37,25.61,24.8,24.96,282900
CBAN,22-May-2020,10.81,11.4,10.6,10.73,16800
CBAT,22-May-2020,0.52,0.52,0.5,0.5,13900
CBAY,22-May-2020,3.94,4.005,3.81,3.86,1223700
CBFV,22-May-2020,22.91,23.74,22.155,23.74,9900
CBIO,22-May-2020,7.14,7.57,7.02,7.56,269400
CBLI,22-May-2020,1.98,2.07,1.9159,2.02,84100
CBMB,22-May-2020,12.1,12.1,12.1,12.1,200
CBMG,22-May-2020,14.76,14.91,14.58,14.84,25800
CBNK,22-May-2020,10.41,10.93,10.41,10.93,3600
CBPO,22-May-2020,108,108.41,106.705,107.7,38200
CBRL,22-May-2020,101.16,102.75,98.67,102.5,500900
CBSH,22-May-2020,60.18,60.47,59.17,59.51,279500
CBSHP,22-May-2020,26.09,26.09,26.05,26.05,2100
CBTX,22-May-2020,18.5,18.68,17.73,18.11,27300
CCAP,22-May-2020,11,11,10.86,10.98,3500
CCB,22-May-2020,12.53,13.06,12.38,13.06,4500
CCBG,22-May-2020,18.49,18.84,18.35,18.68,47000
CCCL,22-May-2020,0.62,0.648,0.56,0.6425,2503300
CCD,22-May-2020,18.99,19.37,18.9194,19.37,51300
CCLP,22-May-2020,0.47,0.47,0.43,0.4599,134400
CCMP,22-May-2020,135.11,135.11,132.28,132.95,120300
CCNC,22-May-2020,1.8,2.04,1.8,2.04,1300
CCNE,22-May-2020,16.37,16.44,15.9,16.13,27700
CCOI,22-May-2020,75.01,75.95,74.33,75.81,167800
CCRC,22-May-2020,4.4,4.4,4.4,4.4,300
CCRN,22-May-2020,6.5,6.5,5.94,5.97,301700
CCXI,22-May-2020,60.03,60.44,58.58,60.27,456800
CDC,22-May-2020,44.83,44.83,44.4793,44.7634,13300
CDEV,22-May-2020,0.92,1.04,0.91,1.01,24520100
CDK,22-May-2020,38.53,39.32,38.37,38.99,563400
CDL,22-May-2020,37.48,37.5469,37.16,37.5469,14700
CDLX,22-May-2020,68.46,70.97,67.1,70.74,496400
CDMO,22-May-2020,5.43,5.43,5.13,5.29,275800
CDMOP,22-May-2020,25.4,25.5,25.3999,25.3999,8700
CDNA,22-May-2020,30.25,31.48,29.96,31.39,325400
CDNS,22-May-2020,86.1,86.65,85.22,86.05,1490300
CDTX,22-May-2020,3.54,3.625,3.46,3.62,274400
CDW,22-May-2020,106.23,106.7,105.41,105.74,624100
CDXC,22-May-2020,4.64,4.905,4.64,4.85,251200
CDXS,22-May-2020,11.14,11.25,10.82,11.21,551300
CDZI,22-May-2020,10.7,10.79,10.5,10.73,102100
CECE,22-May-2020,5.11,5.22,5.01,5.17,67100
CELC,22-May-2020,8.945,9.56,8.515,9.27,15500
CELH,22-May-2020,8.57,8.99,8.3379,8.99,824100
CEMI,22-May-2020,10.46,11.17,10.2,10.87,568600
CENT,22-May-2020,34.35,34.5,34.02,34.5,42000
CENTA,22-May-2020,32.43,32.58,32.1,32.53,160100
CENX,22-May-2020,4.87,4.915,4.715,4.89,711700
CERC,22-May-2020,2.27,2.39,2.25,2.38,94300
CERN,22-May-2020,67.14,67.42,66.59,67.28,945800
CERS,22-May-2020,5.57,5.93,5.46,5.92,2231200
CETV,22-May-2020,3.97,3.99,3.935,3.98,311300
CETX,22-May-2020,0.8096,0.8158,0.79,0.7977,207900
CETXW,22-May-2020,0.0318,0.05,0.03,0.0348,92200
CEVA,22-May-2020,34,34.73,33.305,34.72,161800
CEY,22-May-2020,18.68,18.6869,18.575,18.6869,9900
CEZ,22-May-2020,20.73,20.73,20.6264,20.6904,1000
CFA,22-May-2020,48.01,48.15,47.75,48.15,56600
CFB,22-May-2020,9.43,9.5,9.09,9.42,88700
CFBI,22-May-2020,7.1,7.11,7,7.06,8200
CFBK,22-May-2020,10.61,10.61,10.35,10.5,1800
CFFI,22-May-2020,34.18,34.18,34.18,34.18,1200
CFFN,22-May-2020,11.36,11.5,11.16,11.45,336500
CFMS,22-May-2020,0.88,0.9,0.82,0.88,777400
CFO,22-May-2020,50.38,50.56,50.29,50.55,29700
CFRX,22-May-2020,4.73,5.52,4.45,5.45,1944100
CG,22-May-2020,26.14,26.93,25.9107,26.82,1653800
CGBD,22-May-2020,8.39,8.53,8.2362,8.5,270700
CGEN,22-May-2020,13.92,14.38,13.8,14.31,676100
CGIX,22-May-2020,3.01,3.0802,3.009,3.0351,9900
CGNX,22-May-2020,60.6,61.84,60.27,61.67,572200
CGO,22-May-2020,10.34,10.42,10.34,10.42,5500
CGROU,22-May-2020,9.9,9.9043,9.86,9.87,56000
CHCI,22-May-2020,2.09,2.09,1.9673,1.97,33500
CHCO,22-May-2020,58.99,59.49,58.64,59.32,38300
CHDN,22-May-2020,119,122.47,117.6,122.26,343400
CHEF,22-May-2020,14.53,14.57,13.86,14.38,898700
CHEK,22-May-2020,0.5731,0.6089,0.558,0.57,2912600
CHEKZ,22-May-2020,0.06,0.06,0.05,0.05,4700
CHFS,22-May-2020,0.3441,0.358,0.339,0.3499,6161800
CHI,22-May-2020,9.65,9.83,9.65,9.83,242600
CHKP,22-May-2020,106.77,108.18,106.2,106.91,932600
CHMA,22-May-2020,6.49,6.84,6.3,6.81,471900
CHMG,22-May-2020,25.52,26.1,25.1,26.1,2300
CHNA,22-May-2020,26.26,26.4471,25,26.1544,5200
CHNG,22-May-2020,12.31,12.35,12.04,12.32,1925500
CHNGU,22-May-2020,47.7934,47.7934,47.77,47.77,180500
CHNR,22-May-2020,0.88,0.88,0.8,0.8223,12200
CHRS,22-May-2020,16.16,17.14,16.15,17.09,797300
CHRW,22-May-2020,77.74,78.19,77.37,77.855,1098300
CHSCL,22-May-2020,26.5466,26.86,26.5466,26.84,20500
CHSCM,22-May-2020,25.07,25.1,24.98,25.08,12400
CHSCN,22-May-2020,25.74,25.74,25.3684,25.57,9300
CHSCO,22-May-2020,27.5,27.5,27.3,27.415,9100
CHSCP,22-May-2020,28.35,28.38,27.97,28.38,8600
CHTR,22-May-2020,513.71,519.1,509.24,512.9,714400
CHUY,22-May-2020,16.15,16.89,15.02,16.41,333700
CHW,22-May-2020,6.75,6.76,6.7,6.74,183100
CHY,22-May-2020,10.19,10.24,10.148,10.24,259900
CIBR,22-May-2020,30.8,31.2,30.59,31.16,538700
CID,22-May-2020,23.25,23.4367,23.25,23.4367,11700
CIDM,22-May-2020,0.95,0.982,0.84,0.847,4904200
CIGI,22-May-2020,48.65,48.65,47.33,48.37,211800
CIH,22-May-2020,1.22,1.23,1.13,1.14,42600
CINF,22-May-2020,57.58,57.58,55.7535,57.32,1341800
CIVB,22-May-2020,14.21,14.41,13.69,14.09,35000
CIZ,22-May-2020,25.71,25.879,25.71,25.8483,6000
CIZN,22-May-2020,21.61,22.145,21.61,21.61,9700
CJJD,22-May-2020,2.92,3.24,2.92,3.11,2354200
CKPT,22-May-2020,2.06,2.2887,2.03,2.27,399200
CLAR,22-May-2020,10.13,10.17,9.86,10.11,82000
CLBK,22-May-2020,13.34,13.57,13.23,13.43,68000
CLBS,22-May-2020,1.94,2.26,1.93,2.08,679800
CLCT,22-May-2020,20.69,20.69,19.7,20.21,58000
